"","perc-resource-cells","max-resources-base","r-growth-ts","fragmentation-level","n-animals","speed-mean","speed-max","HR-r-min","HR-r-max","B0","gamma","intercept-pcot","slope-pcot","intercept-icot","slope-icot","n-emb-mid","emb-growth-c","emb-mass-init","emb-mass-inf","percent-fat-emb","percent-pro-emb","ED-pl","DE-pl","preg-prob-const*","preg-prob-mid*","off-BMR-red","off-growth-eff","milk-prod-eff","lact-prob-const*","lact-prob-mid*","ED-pro","DE-fat","DE-pro","growth-lm-prob-const*","growth-lm-prob-mid*","growth-lm-inf","growth-lm-k","stomach-fill-perc","AE-food","HIF","DM-food","ED-food","ED-fat","EC-pro","gamma-mobilize","perc-water-adi","max-SL","t-mating-start","t-mating-end","t-mature","prob-ovul","t-0","t-gest","t-nurs","t-max-age","surv-prob-const*","surv-prob-mid*","surv-mod-emb*","surv-mod-off*","winter-surv-mid"
"2151",0.75,126,0.0121,0.664,100,0.166,0.7398,10.17,36.52,7263.72,0.704,4.23,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0418,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.9075,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.05577,0.6688,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,121,327.6,36,0.264,4,20,21,496,75.7344,0.0198,0.6024,0.6963,0.416
"2152",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,7263.72,0.704,4.23,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0418,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.9075,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.05577,0.6688,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,121,327.6,36,0.264,4,20,21,496,75.7344,0.0198,0.6024,0.6963,0.416
"2153",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,7263.72,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0418,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.9075,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.05577,0.6688,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,121,327.6,36,0.264,4,20,21,496,75.7344,0.0198,0.6024,0.6963,0.416
"2154",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0418,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.9075,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.05577,0.6688,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,121,327.6,36,0.264,4,20,21,496,75.7344,0.0198,0.6024,0.6963,0.416
"2155",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0418,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.9075,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.05577,0.6688,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,20,21,496,75.7344,0.0198,0.6024,0.6963,0.416
"2156",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.9075,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.05577,0.6688,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,20,21,496,75.7344,0.0198,0.6024,0.6963,0.416
"2157",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.9075,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.05577,0.836,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,20,21,496,75.7344,0.0198,0.6024,0.6963,0.416
"2158",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.9075,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.05577,0.836,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,20,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2159",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.9075,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.04563,0.836,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,20,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2160",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.7425,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.04563,0.836,0.2052,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,20,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2161",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.7425,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,20,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2162",0.75,126,0.0121,0.83,100,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.7425,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2163",0.75,126,0.0121,0.83,80,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.7425,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.0964,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2164",0.75,126,0.0121,0.83,80,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.7425,28.278,0.1199,23.5,0.735,0.444,29.051,0.0561,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2165",0.75,126,0.0121,0.83,80,0.166,0.7398,10.17,36.52,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0561,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2166",0.75,126,0.0121,0.83,80,0.166,0.7398,10.17,29.88,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0561,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2167",0.75,126,0.0121,0.83,80,0.166,0.7398,10.17,29.88,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.0384,0.6012,1.056,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2168",0.75,126,0.0121,0.83,80,0.166,0.7398,10.17,29.88,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,1.056,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2169",0.75,126,0.0121,0.83,80,0.166,0.7398,10.17,29.88,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.264,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2170",0.75,126,0.0121,0.83,80,0.166,0.7398,10.17,29.88,6053.1,0.704,5.17,0.63,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.22,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2171",0.75,126,0.0121,0.83,80,0.166,0.7398,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.22,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2172",0.75,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.22,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.416
"2173",0.75,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.22,4,24,21,496,75.7344,0.0162,0.6024,0.6963,0.3328
"2174",0.75,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.22,4,24,21,496,75.7344,0.0162,0.6024,0.5697,0.3328
"2175",0.75,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.119,0.398,145.2,327.6,36,0.22,4,24,21,620,75.7344,0.0162,0.6024,0.5697,0.3328
"2176",0.75,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.0952,0.398,145.2,327.6,36,0.22,4,24,21,620,75.7344,0.0162,0.6024,0.5697,0.3328
"2177",0.75,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.0952,0.398,145.2,327.6,45,0.22,4,24,21,620,75.7344,0.0162,0.6024,0.5697,0.3328
"2178",0.75,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.0952,0.4776,145.2,327.6,45,0.22,4,24,21,620,75.7344,0.0162,0.6024,0.5697,0.3328
"2179",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.0952,0.4776,145.2,327.6,45,0.22,4,24,21,620,75.7344,0.0162,0.6024,0.5697,0.3328
"2180",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,39.1,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,75.7344,0.0162,0.6024,0.5697,0.3328
"2181",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,75.7344,0.0162,0.6024,0.5697,0.3328
"2182",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,6.9e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.6024,0.5697,0.3328
"2183",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,5.52e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.6024,0.5697,0.3328
"2184",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,5.52e-08,21.9527,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2185",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.536,11052.99,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2186",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,12.72,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.67,11052.99,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2187",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,2599.92,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.67,11052.99,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2188",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,3249.9,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.67,11052.99,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2189",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,3249.9,0.4008,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.67,13509.21,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2190",0.6,126,0.0121,0.83,80,0.166,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,3249.9,0.501,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.67,13509.21,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2191",0.6,126,0.0121,0.83,80,0.1992,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,3249.9,0.501,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.735,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.67,13509.21,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2192",0.6,126,0.0121,0.83,80,0.1992,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,3249.9,0.501,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.882,0.444,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.67,13509.21,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2193",0.6,126,0.0121,0.83,80,0.1992,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,3249.9,0.501,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.882,0.5328,29.051,0.0459,0.02112,0.11568,0.04563,0.836,0.2508,0.67,13509.21,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2194",0.6,126,0.0121,0.83,80,0.1992,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,5.5,0.112,5.52e-08,17.9613,0.0342,0.1224,3249.9,0.501,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.882,0.5328,29.051,0.0459,0.0264,0.11568,0.04563,0.836,0.2508,0.67,13509.21,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2195",0.6,126,0.0121,0.83,80,0.1992,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,6.6,0.112,5.52e-08,17.9613,0.0342,0.1224,3249.9,0.501,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.882,0.5328,29.051,0.0459,0.0264,0.11568,0.04563,0.836,0.2508,0.67,13509.21,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2196",0.6,126,0.0121,0.83,80,0.1992,0.9042,10.17,29.88,6053.1,0.704,5.17,0.756,10.6,-0.232,6.6,0.112,5.52e-08,17.9613,0.0342,0.102,3249.9,0.501,22.873,0.048,0.6012,0.88,0.7425,28.278,0.0981,23.5,0.882,0.5328,29.051,0.0459,0.0264,0.11568,0.04563,0.836,0.2508,0.67,13509.21,31.28,21.01,0.018,0.0952,0.4776,145.2,273,45,0.22,4,24,21,620,94.668,0.0162,0.502,0.5697,0.3328
"2197",0.675,140,0.011,0.664,110,0.1328,0.822,9.04,29.88,5447.79,0.64,5.64,0.756,8.48,-0.348,4.4,0.1008,6.9e-08,17.9613,0.0456,0.102,3249.9,0.4509,20.5857,0.048,0.501,0.88,0.66,25.4502,0.109,23.5,0.588,0.444,26.1459,0.0459,0.0264,0.0964,0.0507,0.9196,0.2052,0.737,11052.99,39.1,17.19,0.0135,0.0952,0.4776,121,218.4,40.5,0.242,4,20,18.9,620,94.668,0.018,0.5522,0.6963,0.4576
"2198",0.675,140,0.011,0.664,110,0.1328,0.822,9.04,29.88,5447.79,0.64,5.64,0.756,8.48,-0.348,4.4,0.1008,6.9e-08,17.9613,0.0456,0.102,3249.9,0.4509,20.5857,0.0576,0.501,0.88,0.66,25.4502,0.109,23.5,0.588,0.444,26.1459,0.0459,0.0264,0.0964,0.0507,0.9196,0.2052,0.737,11052.99,39.1,17.19,0.0135,0.0952,0.4776,121,218.4,40.5,0.242,4,20,18.9,620,94.668,0.018,0.5522,0.6963,0.4576
"2199",0.675,140,0.011,0.664,110,0.1328,0.822,9.04,29.88,5447.79,0.64,5.64,0.756,8.48,-0.348,4.4,0.1232,6.9e-08,17.9613,0.0456,0.102,3249.9,0.4509,20.5857,0.0576,0.501,0.88,0.66,25.4502,0.109,23.5,0.588,0.444,26.1459,0.0459,0.0264,0.0964,0.0507,0.9196,0.2052,0.737,11052.99,39.1,17.19,0.0135,0.0952,0.4776,121,218.4,40.5,0.242,4,20,18.9,620,94.668,0.018,0.5522,0.6963,0.4576
"2200",0.675,140,0.011,0.664,110,0.1328,0.822,9.04,29.88,5447.79,0.64,5.64,0.756,8.48,-0.348,4.4,0.1232,6.9e-08,17.9613,0.0456,0.102,3249.9,0.4509,20.5857,0.0576,0.501,0.88,0.66,25.4502,0.109,23.5,0.588,0.444,31.9561,0.0459,0.0264,0.0964,0.0507,0.9196,0.2052,0.737,11052.99,39.1,17.19,0.0135,0.0952,0.4776,121,218.4,40.5,0.242,4,20,18.9,620,94.668,0.018,0.5522,0.6963,0.4576
"2201",0.675,140,0.011,0.664,110,0.1328,0.822,9.04,29.88,5447.79,0.64,5.64,0.756,8.48,-0.348,4.4,0.1232,6.9e-08,17.9613,0.0456,0.102,3249.9,0.4509,20.5857,0.0576,0.501,0.88,0.66,25.4502,0.109,23.5,0.588,0.444,31.9561,0.0459,0.0264,0.0964,0.0507,0.9196,0.2052,0.737,11052.99,39.1,17.19,0.0135,0.0952,0.398,121,218.4,40.5,0.242,4,20,18.9,620,94.668,0.018,0.5522,0.6963,0.4576
"2202",0.675,140,0.011,0.664,110,0.1328,0.822,9.04,29.88,5447.79,0.64,5.64,0.756,8.48,-0.348,4.4,0.1232,6.9e-08,17.9613,0.0456,0.102,3249.9,0.4509,20.5857,0.0576,0.501,0.88,0.66,25.4502,0.109,23.5,0.588,0.444,31.9561,0.0459,0.0264,0.0964,0.0507,0.9196,0.2052,0.737,11052.99,39.1,17.19,0.0135,0.0952,0.398,121,218.4,40.5,0.242,4,20,18.9,496,94.668,0.018,0.5522,0.6963,0.4576
