"BehaviorSpace results (NetLogo 6.2.2)"
"/home/gallagher/densities/EBIVModelDensTest.nlogo"
"Densities"
"01/04/2023 09:33:31:711 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","39","0","39"
"[run number]","max-resources-base","pcolor-update?","resources-dynamic?","n-food-c","print?","ITV-var-BMR","r-growth-ts","perc-resource-cells","n-animals","debug","out-year","overwinter-skip?","ITV-var-repro","ITV-var-growth","home-ranging?","fragmentation-level","[step]","dens-list"
"1553","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 33 50 50 49 54 48 6 3 3 3 3 3 4 1 1 1 1 1 1 5 7 9 9 18 23 25 25 31 36 65 70 47 15 6 6 6 3 3 3 3 3 3 12 18 18 18 25 31 31 31 36 37 75 56 29 5 4 4 4 2 2 2 2 2 2 8 30 35 35 44 56 57 52 32 7 4 4 3 3 3 6 5 2 2 2 2 2 2 14 15 15 17 27 27 28 31 34 48 28 11 11 9 9 9 2 2 2 2 2 2 16 21 21 23 35 38 39 41 40 41 17 7 3 3 2 3 0 0 0 0 0 0 15 16 16 18 25 26 26 29 35 56 74 23 12 10 9 9 6 6 6 6 6 6 22 30 31 31 52 60 60 45 19 10 11 11 11 13 14 15 10 10 10 10 10 10 20 31 35 35 45 53 53 35 24 16 12 11 11 12 13 18 17 9 9 9 9 9 9 23 39 42 42 54 56 41 16 6 5 5 5 3 1 9 12]"
"1551","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 33 46 44 42 54 56 29 8 6 7 7 8 9 6 6 6 6 6 6 18 36 40 40 57 58 59 40 14 7 7 8 8 9 18 16 14 3 3 3 3 3 3 8 17 21 21 26 31 35 35 42 37 23 9 6 7 7 7 7 4 4 4 4 4 4 11 20 28 29 38 53 57 48 38 17 12 9 11 10 13 19 18 5 5 5 5 5 5 20 21 21 24 33 35 35 32 23 26 18 12 11 11 11 11 6 6 6 6 6 6 37 42 42 47 57 56 45 31 13 9 8 8 7 11 12 11 4 4 4 4 4 4 28 33 34 36 65 69 70 50 22 12 10 11 11 16 17 16 4 4 4 4 4 4 17 25 26 26 37 44 43 40 26 10 8 7 7 14 17 15 7 7 7 7 7 7 14 17 18 19 20 28 30 31 37 27 18 9 9 9 9 9 9 2 2 2 2 2 2 3 8 10 11 16 22 23 23 30 28 50 37 17 11 12 12]"
"1554","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 37 56 57 55 75 70 30 19 9 9 12 12 13 4 4 4 4 4 4 16 31 31 31 39 51 51 42 26 13 12 13 13 12 10 11 11 5 5 5 5 5 5 20 38 40 40 46 52 46 33 8 5 6 7 6 6 6 10 9 4 4 4 4 4 4 18 32 32 32 38 50 47 29 10 3 3 3 5 5 8 14 13 1 1 1 1 1 1 21 21 21 24 33 40 42 43 40 32 24 18 13 14 14 14 9 9 9 9 9 9 26 30 30 34 46 47 39 27 11 8 7 7 7 9 14 12 7 7 7 7 7 7 30 37 37 40 57 56 31 7 3 3 4 5 6 7 10 15 4 4 4 4 4 4 24 38 39 39 60 70 63 52 24 10 11 12 11 11 11 12 4 4 4 4 4 4 10 21 21 21 30 41 42 42 49 27 21 7 7 8 10 10 10 0 0 0 0 0 0 2 6 6 6 9 13 13 14 19 22 52 52 38 22 12 13]"
"1556","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 4 4 4 4 4 4 26 41 42 43 55 60 36 9 9 11 11 12 13 4 4 4 4 4 4 14 18 21 23 32 34 36 39 47 48 55 29 6 5 4 4 4 2 2 2 2 2 2 10 20 23 25 36 42 45 45 50 38 26 14 9 9 9 9 9 2 2 2 2 2 2 4 17 19 19 29 35 36 36 42 41 52 31 10 8 8 8 8 4 4 4 4 4 4 19 20 21 24 29 30 31 32 40 43 25 12 7 6 6 6 2 2 2 2 2 2 13 14 14 17 25 30 30 35 41 55 26 7 6 6 6 6 3 3 3 3 3 3 16 19 21 21 30 30 30 30 25 19 12 7 6 6 7 7 3 3 3 3 3 3 10 17 17 17 30 34 34 34 41 43 40 20 7 7 6 6 3 3 3 3 3 3 15 21 23 23 27 37 36 36 41 43 74 34 17 8 8 8 8 3 3 3 3 3 3 6 11 11 11 15 22 22 22 24 25 44 47 16 5 5 5]"
"1555","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 3 30 46 50 50 69 53 27 7 4 3 7 7 8 3 3 3 3 3 3 13 21 22 22 30 37 37 40 43 43 32 18 16 16 16 15 15 4 4 4 4 4 4 9 18 21 21 27 36 37 37 42 35 36 13 11 9 10 10 13 6 6 6 6 6 6 10 23 24 24 28 38 41 42 39 27 21 13 14 13 12 12 12 4 4 4 4 4 4 18 21 21 24 36 36 36 33 29 17 11 11 9 10 11 11 5 5 5 5 5 5 13 20 20 23 31 34 35 37 38 38 13 5 5 5 4 3 1 1 1 1 1 1 15 21 21 23 28 31 32 31 31 28 16 10 6 6 6 7 5 5 5 5 5 5 12 18 18 18 28 33 33 33 40 22 12 10 9 9 9 9 4 4 4 4 4 4 12 18 20 20 26 31 31 33 38 45 53 20 13 13 13 13 13 5 5 5 5 5 5 9 25 25 25 29 40 42 43 38 28 16 10 9 9 8 7]"
"1558","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[10 10 10 10 10 10 10 10 10 41 46 48 48 58 50 12 10 9 9 11 11 11 2 2 2 2 2 2 6 15 15 15 24 28 29 31 35 27 17 10 10 9 9 9 8 5 5 5 5 5 5 15 26 29 29 39 47 50 33 22 9 9 8 8 8 9 11 10 5 5 5 5 5 5 11 38 42 42 52 69 50 24 12 10 10 11 11 12 15 14 13 4 4 4 4 4 4 19 22 22 25 32 39 39 42 41 40 22 13 12 12 12 13 6 6 6 6 6 6 23 28 29 31 37 45 45 45 30 21 12 10 10 9 8 8 2 2 2 2 2 2 21 26 27 27 34 45 45 34 8 3 2 2 2 4 6 9 2 2 2 2 2 2 30 38 43 43 60 58 30 15 8 9 13 13 13 15 22 18 5 5 5 5 5 5 14 33 33 34 47 61 57 52 31 15 7 6 6 6 7 9 9 1 1 1 1 1 1 9 20 21 21 27 29 30 32 38 29 35 21 11 10 10 10]"
"1557","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 34 51 52 48 68 56 31 9 8 8 8 8 11 6 6 6 6 6 6 22 29 31 31 43 54 53 49 31 17 15 12 11 11 14 13 13 4 4 4 4 4 4 7 23 23 23 28 32 37 37 38 33 50 27 17 15 16 16 13 3 3 3 3 3 3 5 13 14 14 18 27 33 36 37 38 29 22 16 16 15 15 15 9 9 9 9 9 9 41 46 49 57 60 38 13 12 12 13 14 15 14 17 17 12 4 4 4 4 4 4 26 31 31 33 39 46 46 50 41 43 38 23 18 17 16 16 8 8 8 8 8 8 33 38 41 45 68 65 31 13 7 7 7 9 11 13 15 14 8 8 8 8 8 8 35 52 53 53 68 62 18 5 4 4 4 4 4 5 8 16 5 5 5 5 5 5 17 21 22 22 33 40 44 43 44 29 19 12 10 10 11 11 11 6 6 6 6 6 6 25 48 54 54 62 48 13 8 8 8 11 12 11 11 22 20]"
"1563","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 50 62 63 60 72 52 32 4 3 3 6 8 8 7 7 7 7 7 7 17 26 28 28 36 41 40 39 24 14 6 8 9 8 10 10 9 2 2 2 2 2 2 4 9 11 11 14 19 20 21 30 32 49 49 43 14 12 13 13 5 5 5 5 5 5 13 24 24 24 32 43 45 44 49 28 14 12 11 11 11 11 11 8 8 8 8 8 8 36 46 46 51 68 62 31 8 8 8 7 8 10 10 13 14 9 9 9 9 9 9 31 33 33 37 49 27 14 4 4 4 5 6 5 11 16 10 3 3 3 3 3 3 13 18 21 21 27 34 34 41 37 21 19 9 6 5 6 6 2 2 2 2 2 2 10 18 21 21 37 43 45 37 9 4 4 4 4 4 4 6 4 4 4 4 4 4 19 34 36 36 49 61 64 45 10 6 7 7 7 8 14 16 15 10 10 10 10 10 10 24 47 47 47 58 72 45 20 6 6 6 7 9 12 15 16]"
"1560","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 45 64 63 60 67 70 36 5 5 5 5 5 5 2 2 2 2 2 2 9 15 17 17 24 28 30 31 35 42 52 17 10 10 11 11 11 3 3 3 3 3 3 10 15 18 18 21 29 29 29 37 38 68 46 21 4 4 4 4 2 2 2 2 2 2 4 18 19 19 21 23 24 24 28 30 36 46 38 22 14 13 13 5 5 5 5 5 5 17 19 19 27 37 40 40 44 45 73 63 20 11 10 10 10 5 5 5 5 5 5 21 23 25 30 48 55 49 46 23 9 7 6 6 11 13 13 9 9 9 9 9 9 43 55 58 60 80 55 20 5 4 5 6 7 9 11 17 16 8 7 7 7 7 7 24 31 32 33 46 46 40 31 8 1 2 2 2 3 4 4 1 1 1 1 1 1 20 34 34 34 58 77 56 13 9 8 12 12 12 12 18 19 13 6 6 6 6 6 6 13 22 26 26 41 52 53 39 14 10 10 11 11 10 14 12]"
"1559","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[9 9 9 9 9 9 9 9 9 27 40 39 39 46 54 36 20 8 2 3 7 8 3 3 3 3 3 3 26 40 44 44 62 70 72 57 28 15 19 15 14 13 18 15 12 1 1 1 1 1 1 1 7 7 7 13 19 19 19 21 29 68 90 55 10 4 4 4 2 2 2 2 2 2 12 27 28 28 30 53 54 50 43 32 30 15 10 10 11 12 12 7 7 7 7 7 7 22 23 26 35 47 54 56 55 42 17 9 7 7 7 9 9 5 5 5 5 5 5 22 31 31 32 37 43 44 44 41 29 15 7 6 6 6 7 3 3 3 3 3 3 15 20 21 22 30 34 36 36 37 27 22 14 13 12 12 12 7 7 7 7 7 7 26 32 32 32 60 68 60 27 6 6 8 11 12 14 20 16 7 7 7 7 7 7 32 43 45 45 57 61 51 27 9 8 7 6 6 8 19 20 15 5 5 5 5 5 5 22 48 50 50 65 82 61 32 14 8 8 9 7 11 11 12]"
"1562","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 38 47 47 47 58 57 37 7 5 5 5 6 6 2 2 2 2 2 2 8 11 11 11 19 29 39 40 47 48 63 40 16 13 12 12 12 1 1 1 1 1 1 5 11 11 11 21 21 21 21 25 25 53 54 28 11 8 7 7 0 0 0 0 0 0 2 17 19 20 25 33 40 41 40 20 10 9 9 9 10 14 11 5 5 5 5 5 5 30 34 34 36 42 47 34 13 6 5 5 4 4 8 8 8 4 4 4 4 4 4 22 29 32 33 42 47 43 30 13 9 8 8 8 8 11 11 1 1 1 1 1 1 12 15 15 16 29 29 31 31 36 39 34 13 10 10 10 10 5 5 5 5 5 5 24 30 32 32 47 57 52 31 5 3 4 4 4 7 6 6 3 3 3 3 3 3 16 22 24 24 39 48 48 46 38 29 18 11 9 9 9 9 9 2 2 2 2 2 2 7 19 19 19 23 27 32 32 39 28 22 15 12 11 11 11]"
"1561","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 8 8 8 8 8 8 8 8 26 38 39 39 52 38 29 8 7 7 7 7 6 1 1 1 1 1 1 9 16 16 16 29 34 34 34 40 42 57 28 17 13 12 12 12 3 3 3 3 3 3 9 17 18 18 21 27 28 29 30 29 47 31 16 13 13 13 13 2 2 2 2 2 2 6 16 19 19 23 24 25 28 29 30 49 35 26 13 13 13 13 7 7 7 7 7 7 27 29 29 29 45 49 46 42 30 30 16 14 14 15 15 15 6 6 6 6 6 6 27 31 32 33 49 51 37 28 17 11 11 11 11 12 15 14 8 8 8 8 8 8 31 42 42 42 52 45 36 9 3 3 3 3 3 9 13 15 7 7 7 7 7 7 32 40 41 41 56 64 48 13 7 7 7 8 7 18 18 15 10 10 10 10 10 10 33 49 56 57 60 38 21 13 10 10 9 9 9 14 21 22 19 7 7 7 7 7 7 27 42 45 46 53 62 48 23 4 4 4 4 4 7 13 14]"
"1566","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 37 54 56 56 71 72 30 4 4 6 6 9 9 7 7 7 7 7 7 15 31 37 38 55 56 49 37 9 5 4 6 6 8 14 21 21 9 9 9 9 9 9 23 39 43 43 55 64 51 16 10 9 10 11 12 12 19 16 16 6 6 6 6 6 6 10 21 26 26 29 39 46 46 48 41 30 14 12 10 11 11 11 1 1 1 1 1 1 10 13 13 14 19 21 21 24 30 63 64 31 10 8 7 7 4 4 4 4 4 4 18 29 31 36 42 44 44 43 45 12 6 3 3 3 4 4 2 2 2 2 2 2 25 33 33 34 45 57 54 39 16 8 8 8 8 14 16 16 8 8 8 8 8 8 26 34 34 34 49 54 57 57 37 20 11 10 9 11 9 11 2 2 2 2 2 2 7 11 11 12 19 21 23 26 29 38 56 20 9 7 7 6 5 3 3 3 3 3 3 13 22 30 30 42 51 52 44 13 3 4 4 4 5 12 15]"
"1564","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 33 49 53 53 69 52 24 14 12 9 10 10 11 4 4 4 4 4 4 14 21 24 24 40 52 53 44 23 14 15 14 13 12 15 18 18 10 10 10 10 10 10 19 42 45 46 56 62 64 40 20 12 12 12 12 13 17 17 14 2 2 2 2 2 2 7 16 20 20 27 35 35 36 38 41 48 33 13 8 8 8 8 2 2 2 2 2 2 29 30 30 33 45 47 46 40 28 21 12 12 11 11 13 13 8 8 8 8 8 8 22 32 36 47 69 59 20 9 10 7 7 9 10 12 11 11 5 5 5 5 5 5 28 33 34 40 50 51 35 8 8 8 8 9 11 12 12 11 3 3 3 3 3 3 17 21 25 26 31 37 39 42 45 34 17 8 7 7 7 7 2 2 2 2 2 2 10 20 20 21 28 38 41 42 51 41 23 15 12 12 12 12 11 5 5 5 5 5 5 15 29 29 29 37 56 62 60 17 9 9 9 8 10 12 14]"
"1565","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 32 43 46 43 70 58 36 10 7 7 9 12 10 6 6 6 6 6 6 23 38 39 39 56 61 35 21 12 9 13 14 14 12 15 11 10 6 6 6 6 6 6 16 41 42 45 55 63 36 8 4 4 4 5 6 8 13 19 19 10 10 10 10 10 10 25 48 53 50 45 34 10 8 8 8 11 12 13 12 14 20 19 6 6 6 6 6 6 22 23 25 34 48 50 49 39 22 7 6 6 6 8 8 8 4 4 4 4 4 4 39 41 41 46 54 57 39 19 6 5 7 10 11 11 11 14 11 11 11 11 11 11 35 41 42 43 61 62 35 9 3 3 5 5 5 8 12 10 1 1 1 1 1 1 11 13 13 13 19 23 26 28 30 29 33 12 8 8 8 8 2 2 2 2 2 2 12 19 19 19 24 32 32 33 37 39 57 30 13 10 11 11 11 4 4 4 4 4 4 7 12 13 13 20 23 24 24 29 35 72 41 12 8 8 8]"
"1567","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[11 11 11 11 11 11 11 11 11 48 60 60 55 67 56 37 16 8 8 8 10 12 2 2 2 2 2 2 13 16 17 18 25 35 37 39 42 42 43 16 9 9 9 9 9 3 3 3 3 3 3 8 17 20 20 25 33 37 38 40 40 46 26 16 11 10 10 10 4 4 4 4 4 4 6 22 22 22 28 40 43 41 37 33 28 16 15 15 15 15 15 4 4 4 4 4 4 20 22 23 26 36 38 42 44 42 47 39 23 14 14 13 13 8 8 8 8 8 8 34 36 39 40 56 67 65 39 10 11 9 9 9 13 15 15 6 6 6 6 6 6 27 33 33 36 47 53 53 46 26 12 10 10 12 17 17 15 7 7 7 7 7 7 26 35 35 35 56 65 35 12 6 5 5 5 5 8 18 13 2 2 2 2 2 2 12 16 16 16 26 27 29 31 37 34 29 16 13 12 12 12 12 3 3 3 3 3 3 9 22 22 22 27 35 39 40 39 33 32 28 14 11 11 10]"
"1568","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[9 9 9 9 9 9 9 9 9 34 43 44 44 62 58 34 6 3 3 3 3 3 3 3 3 3 3 3 15 27 29 30 39 50 54 54 22 12 14 14 13 13 14 14 13 1 1 1 1 1 1 6 12 14 15 17 19 19 20 26 31 53 57 34 12 10 8 8 3 3 3 3 3 3 11 29 32 32 34 39 43 37 26 13 12 10 10 10 9 11 8 4 4 4 4 4 4 32 34 34 36 51 52 37 21 6 3 3 3 3 5 3 3 1 1 1 1 1 1 12 14 14 17 23 24 24 26 33 50 62 33 10 9 9 9 3 3 3 3 3 3 20 23 24 26 41 47 49 52 36 15 15 12 12 12 12 12 5 5 5 5 5 5 27 38 39 39 51 58 56 49 23 3 0 0 0 2 6 9 2 2 2 2 2 2 16 25 28 28 43 54 56 51 31 17 15 11 9 9 11 10 10 5 5 5 5 5 5 13 30 31 31 34 44 46 42 32 13 8 6 6 6 7 7]"
"1571","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 39 55 55 55 62 51 22 7 6 5 6 8 8 4 4 4 4 4 4 12 13 13 13 23 28 28 28 28 30 36 17 9 9 10 11 10 6 6 6 6 6 6 17 28 30 30 50 57 58 44 30 17 9 9 7 7 9 11 11 3 3 3 3 3 3 11 22 24 24 27 34 37 38 41 43 55 34 15 11 11 12 12 3 3 3 3 3 3 16 19 19 23 26 27 28 35 36 63 69 43 15 9 9 10 5 5 5 5 5 5 20 28 28 29 35 41 41 37 33 27 19 15 15 15 16 16 4 4 4 4 4 4 14 25 26 27 36 37 37 39 46 54 38 13 13 13 14 14 9 9 9 9 9 9 24 31 33 33 49 53 49 34 16 13 12 11 12 12 11 11 4 4 4 4 4 4 24 41 44 44 61 75 62 20 7 7 6 8 8 6 8 8 7 5 5 5 5 5 5 20 36 41 41 43 50 45 35 29 8 8 7 8 9 11 11]"
"1573","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 35 45 45 41 49 37 33 13 6 5 5 5 5 1 1 1 1 1 1 15 17 17 18 24 27 28 29 33 24 19 12 10 10 10 10 10 6 6 6 6 6 6 20 35 38 38 52 60 53 32 11 4 3 3 3 3 6 9 9 3 3 3 3 3 3 8 14 17 17 24 29 33 34 35 24 22 29 17 16 16 16 18 2 2 2 2 2 2 11 14 17 19 29 35 35 43 51 63 56 26 15 10 10 10 2 2 2 2 2 2 6 8 8 10 14 16 20 22 29 52 63 26 8 7 6 6 3 3 3 3 3 3 18 28 28 32 46 50 52 56 36 17 9 9 8 9 8 11 5 5 5 5 5 5 14 18 18 18 25 26 26 32 40 52 27 18 14 13 13 13 8 8 8 8 8 8 20 35 39 40 61 69 63 26 6 5 6 5 5 5 3 5 5 3 3 3 3 3 3 11 25 31 31 40 48 48 28 9 8 9 9 9 9 12 12]"
"1570","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[1 1 1 1 1 1 1 1 1 26 42 47 47 56 43 18 7 4 5 5 6 6 4 4 4 4 4 4 22 33 36 36 56 60 57 35 13 8 10 10 9 9 13 13 13 7 7 7 7 7 7 21 45 45 46 59 60 29 7 4 5 6 7 8 8 15 19 19 9 9 9 9 9 9 22 39 42 43 50 55 57 32 8 4 4 4 9 11 18 18 16 8 8 8 8 8 8 39 44 44 52 62 55 32 12 8 7 9 10 8 12 17 15 7 7 7 7 7 7 39 46 46 50 62 64 52 18 11 10 9 9 8 9 13 13 2 2 2 2 2 2 13 18 19 19 35 39 40 43 33 30 12 10 9 9 8 9 5 5 5 5 5 5 21 28 28 28 44 49 43 34 10 6 7 8 8 11 18 19 8 8 8 8 8 8 31 45 47 49 62 68 56 24 9 5 5 5 5 7 18 18 16 2 2 2 2 2 2 10 20 20 21 30 41 42 42 42 24 17 12 11 11 11 9]"
"1572","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 44 56 57 58 82 82 37 15 9 9 11 13 13 3 3 3 3 3 3 16 22 24 25 39 41 43 44 40 27 14 12 11 11 11 11 11 2 2 2 2 2 2 7 13 15 15 25 29 31 31 35 31 26 20 13 11 12 12 12 3 3 3 3 3 3 10 29 32 32 43 56 57 61 41 19 11 12 11 11 16 14 13 6 6 6 6 6 6 36 41 41 49 65 70 68 38 15 13 13 13 11 13 14 12 6 6 6 6 6 6 33 40 42 45 60 32 11 6 6 5 5 6 6 14 9 9 7 7 7 7 7 7 32 39 43 44 63 50 26 12 10 10 14 13 12 14 21 20 7 7 7 7 7 7 31 41 44 44 54 49 33 18 7 7 7 9 9 11 20 16 10 10 10 10 10 10 31 56 58 54 48 34 12 11 11 11 12 15 14 11 10 8 8 3 3 3 3 3 3 9 23 24 24 48 54 47 19 12 12 12 13 14 13 15 13]"
"1569","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 4 4 26 40 44 43 55 53 17 11 11 10 12 14 14 5 5 5 5 5 5 17 29 28 28 44 50 53 49 20 11 9 9 9 9 15 14 11 4 4 4 4 4 4 7 16 19 19 31 32 41 34 24 9 12 11 9 10 11 11 12 7 7 7 7 7 7 18 46 51 51 58 76 67 33 9 7 7 8 8 9 16 18 16 9 9 9 9 9 9 44 49 49 54 40 24 8 8 8 8 8 7 6 11 14 13 5 5 5 5 5 5 26 30 30 30 37 39 39 37 33 27 11 9 9 9 8 8 4 4 4 4 4 4 21 28 32 33 37 46 50 50 16 12 12 10 10 10 15 13 8 8 8 8 8 8 39 52 54 55 75 61 25 7 6 6 7 8 7 7 10 10 3 3 3 3 3 3 11 15 15 15 31 40 41 43 38 32 23 10 12 12 12 12 12 3 3 3 3 3 3 11 16 18 18 26 33 36 35 44 35 40 21 18 16 12 12]"
"1575","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[9 9 9 9 9 9 9 9 9 43 53 55 54 62 52 11 8 7 6 7 8 8 5 5 5 5 5 5 16 27 29 29 48 56 58 44 31 14 13 11 10 10 12 12 11 3 3 3 3 3 3 6 15 15 15 20 28 29 30 36 24 18 10 7 7 6 8 8 1 1 1 1 1 1 2 10 10 10 11 16 16 18 26 23 37 32 14 12 12 12 12 0 0 0 0 0 0 5 5 5 5 10 12 13 14 22 51 72 59 23 11 7 7 4 4 4 4 4 4 20 25 26 26 40 43 44 43 36 20 12 9 8 10 9 10 5 5 5 5 5 5 23 33 34 39 54 55 32 13 9 10 8 7 7 7 11 12 3 3 3 3 3 3 15 19 23 23 37 44 45 43 38 23 12 8 8 8 7 6 3 3 3 3 3 3 11 19 20 20 24 28 34 34 39 39 28 13 9 9 8 9 9 5 5 5 5 5 5 9 20 25 25 38 41 47 46 29 12 8 8 7 8 9 9]"
"1574","140","false","false","3","false","0","0.019","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 27 44 45 46 65 65 17 8 9 9 13 17 17 9 9 9 9 9 9 24 31 33 34 44 53 52 41 17 11 11 11 10 9 15 13 12 7 7 7 7 7 7 20 34 34 34 49 64 57 52 27 7 6 7 5 2 7 7 7 3 3 3 3 3 3 6 11 14 15 18 27 27 28 32 33 56 52 17 8 8 8 8 6 6 6 6 6 6 23 28 30 34 46 57 57 36 16 13 12 12 12 20 25 25 11 11 11 11 11 11 23 27 28 28 38 46 50 45 29 10 7 7 6 8 11 11 3 3 3 3 3 3 19 25 27 30 37 40 41 42 43 29 17 15 14 14 13 13 6 6 6 6 6 6 20 26 27 27 39 44 49 47 40 12 6 6 7 11 13 12 4 4 4 4 4 4 16 23 27 27 35 40 45 45 47 32 34 14 13 13 13 14 14 7 7 7 7 7 7 27 46 48 48 58 69 63 16 7 6 6 8 9 9 14 16]"
"1580","140","false","false","3","false","0","0.021","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 27 42 44 44 64 55 33 13 6 7 8 12 14 3 3 3 3 3 3 9 10 11 11 16 17 18 18 28 33 59 49 19 7 6 6 6 2 2 2 2 2 2 3 8 10 10 15 16 17 17 21 23 46 56 56 36 13 13 12 6 6 6 6 6 6 14 29 32 32 37 44 50 51 46 20 10 8 8 8 11 10 9 3 3 3 3 3 3 13 21 21 23 29 34 34 40 45 47 23 12 6 6 6 6 3 3 3 3 3 3 25 30 30 34 51 57 48 26 7 6 5 5 5 6 9 10 2 2 2 2 2 2 16 20 20 21 32 36 36 40 28 15 14 13 13 13 14 15 6 6 6 6 6 6 18 22 27 27 42 54 61 52 23 15 15 15 14 16 20 20 11 11 11 11 11 11 29 46 50 50 62 62 30 10 9 9 10 10 12 14 21 16 11 1 1 1 1 1 1 10 20 20 20 25 28 28 27 33 32 42 19 8 7 7 7]"
"1578","140","false","false","3","false","0","0.021","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 8 8 8 8 8 8 8 8 38 47 47 49 78 66 24 14 8 9 10 10 10 3 3 3 3 3 3 8 13 16 16 26 35 36 35 44 38 36 23 10 10 10 10 10 5 5 5 5 5 5 16 27 34 34 46 55 59 55 35 14 10 10 10 10 12 10 10 3 3 3 3 3 3 6 26 34 37 44 55 54 40 24 7 8 8 8 8 11 14 11 3 3 3 3 3 3 25 29 32 37 49 55 56 48 20 7 7 6 6 7 7 8 2 2 2 2 2 2 18 24 25 26 38 42 42 43 41 19 17 14 13 13 13 13 1 1 1 1 1 1 11 17 17 18 31 34 34 40 34 34 25 13 11 11 9 9 4 4 4 4 4 4 18 31 31 31 43 44 45 39 19 15 12 12 13 15 18 20 5 5 5 5 5 5 24 36 37 37 44 54 54 50 33 24 11 7 6 6 8 8 8 2 2 2 2 2 2 9 23 26 26 35 44 44 36 31 18 13 13 13 13 15 16]"
"1577","140","false","false","3","false","0","0.021","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 32 42 44 41 52 49 19 8 6 4 6 6 7 3 3 3 3 3 3 27 40 43 45 53 58 46 21 10 9 9 11 12 14 16 22 16 13 13 13 13 13 13 24 50 51 51 55 51 30 10 7 6 6 7 6 10 17 16 12 6 6 6 6 6 6 13 21 25 28 33 38 41 43 37 26 20 13 10 9 9 9 9 3 3 3 3 3 3 22 25 26 37 48 50 30 19 12 11 11 11 11 17 23 17 7 7 7 7 7 7 26 31 31 31 40 46 48 40 16 13 10 9 8 10 14 13 4 4 4 4 4 4 16 20 21 23 39 44 50 52 39 25 23 14 10 10 9 8 4 4 4 4 4 4 13 19 23 23 35 41 46 48 32 27 19 13 13 13 14 14 7 7 7 7 7 7 17 40 41 41 51 59 64 53 42 20 14 14 12 11 11 10 9 0 0 0 0 0 0 5 12 13 13 15 19 22 22 29 32 60 44 5 3 3 3]"
